date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2039-Sep-16 00:00:00.0000 TDB,2466047.50000,95.441363,-3.517942,170.908404,-16.176193,169.817647,-10.487127,-4.958998,57.729451,-3.592974,58.050845
2039-Sep-17 00:00:00.0000 TDB,2466048.50000,95.441259,-3.517948,170.941931,-16.179057,169.850989,-10.489202,-4.958982,57.729428,-3.592974,58.050822
2039-Sep-18 00:00:00.0000 TDB,2466049.50000,95.441154,-3.517954,170.975458,-16.181921,169.884330,-10.491277,-4.958966,57.729405,-3.592973,58.050798
2039-Sep-19 00:00:00.0000 TDB,2466050.50000,95.441050,-3.517960,171.008985,-16.184785,169.917672,-10.493352,-4.958951,57.729382,-3.592972,58.050775
2039-Sep-20 00:00:00.0000 TDB,2466051.50000,95.440946,-3.517966,171.042512,-16.187649,169.951013,-10.495427,-4.958935,57.729359,-3.592971,58.050752
2039-Sep-21 00:00:00.0000 TDB,2466052.50000,95.440842,-3.517972,171.076039,-16.190513,169.984355,-10.497502,-4.958919,57.729336,-3.592970,58.050728
2039-Sep-22 00:00:00.0000 TDB,2466053.50000,95.440738,-3.517978,171.109566,-16.193377,170.017696,-10.499577,-4.958903,57.729313,-3.592970,58.050705
2039-Sep-23 00:00:00.0000 TDB,2466054.50000,95.440634,-3.517984,171.143093,-16.196241,170.051038,-10.501653,-4.958888,57.729290,-3.592969,58.050681
2039-Sep-24 00:00:00.0000 TDB,2466055.50000,95.440530,-3.517990,171.176620,-16.199105,170.084379,-10.503728,-4.958872,57.729267,-3.592968,58.050658
2039-Sep-25 00:00:00.0000 TDB,2466056.50000,95.440426,-3.517996,171.210148,-16.201969,170.117721,-10.505803,-4.958856,57.729244,-3.592967,58.050634
2039-Sep-26 00:00:00.0000 TDB,2466057.50000,95.440322,-3.518002,171.243675,-16.204833,170.151062,-10.507878,-4.958840,57.729221,-3.592966,58.050610
2039-Sep-27 00:00:00.0000 TDB,2466058.50000,95.440218,-3.518008,171.277202,-16.207697,170.184404,-10.509953,-4.958825,57.729197,-3.592966,58.050587
2039-Sep-28 00:00:00.0000 TDB,2466059.50000,95.440114,-3.518014,171.310729,-16.210561,170.217745,-10.512028,-4.958809,57.729174,-3.592965,58.050563
2039-Sep-29 00:00:00.0000 TDB,2466060.50000,95.440010,-3.518020,171.344256,-16.213425,170.251086,-10.514103,-4.958793,57.729151,-3.592964,58.050539
2039-Sep-30 00:00:00.0000 TDB,2466061.50000,95.439907,-3.518025,171.377783,-16.216289,170.284428,-10.516178,-4.958777,57.729127,-3.592963,58.050515
2039-Oct-01 00:00:00.0000 TDB,2466062.50000,95.439803,-3.518031,171.411310,-16.219153,170.317769,-10.518254,-4.958761,57.729104,-3.592963,58.050491
2039-Oct-02 00:00:00.0000 TDB,2466063.50000,95.439699,-3.518037,171.444837,-16.222017,170.351110,-10.520329,-4.958745,57.729080,-3.592962,58.050467
2039-Oct-03 00:00:00.0000 TDB,2466064.50000,95.439595,-3.518043,171.478363,-16.224880,170.384452,-10.522404,-4.958729,57.729057,-3.592961,58.050443
2039-Oct-04 00:00:00.0000 TDB,2466065.50000,95.439492,-3.518049,171.511890,-16.227744,170.417793,-10.524479,-4.958713,57.729033,-3.592960,58.050419
2039-Oct-05 00:00:00.0000 TDB,2466066.50000,95.439388,-3.518055,171.545417,-16.230608,170.451134,-10.526554,-4.958697,57.729009,-3.592959,58.050395
2039-Oct-06 00:00:00.0000 TDB,2466067.50000,95.439285,-3.518061,171.578944,-16.233472,170.484476,-10.528629,-4.958681,57.728986,-3.592959,58.050371
2039-Oct-07 00:00:00.0000 TDB,2466068.50000,95.439181,-3.518067,171.612471,-16.236336,170.517817,-10.530704,-4.958665,57.728962,-3.592958,58.050347
2039-Oct-08 00:00:00.0000 TDB,2466069.50000,95.439078,-3.518073,171.645998,-16.239200,170.551158,-10.532779,-4.958649,57.728938,-3.592957,58.050323
2039-Oct-09 00:00:00.0000 TDB,2466070.50000,95.438974,-3.518079,171.679525,-16.242064,170.584499,-10.534854,-4.958633,57.728914,-3.592956,58.050298
2039-Oct-10 00:00:00.0000 TDB,2466071.50000,95.438871,-3.518085,171.713052,-16.244928,170.617841,-10.536929,-4.958616,57.728890,-3.592956,58.050274
2039-Oct-11 00:00:00.0000 TDB,2466072.50000,95.438767,-3.518091,171.746579,-16.247791,170.651182,-10.539005,-4.958600,57.728867,-3.592955,58.050250
2039-Oct-12 00:00:00.0000 TDB,2466073.50000,95.438664,-3.518097,171.780105,-16.250655,170.684523,-10.541080,-4.958584,57.728843,-3.592954,58.050225
2039-Oct-13 00:00:00.0000 TDB,2466074.50000,95.438561,-3.518103,171.813632,-16.253519,170.717864,-10.543155,-4.958567,57.728819,-3.592953,58.050201
2039-Oct-14 00:00:00.0000 TDB,2466075.50000,95.438458,-3.518109,171.847159,-16.256383,170.751205,-10.545230,-4.958551,57.728795,-3.592953,58.050176
2039-Oct-15 00:00:00.0000 TDB,2466076.50000,95.438354,-3.518115,171.880686,-16.259247,170.784547,-10.547305,-4.958534,57.728771,-3.592952,58.050152
2039-Oct-16 00:00:00.0000 TDB,2466077.50000,95.438251,-3.518121,171.914212,-16.262110,170.817888,-10.549380,-4.958518,57.728747,-3.592951,58.050127
2039-Oct-17 00:00:00.0000 TDB,2466078.50000,95.438148,-3.518127,171.947739,-16.264974,170.851229,-10.551455,-4.958501,57.728722,-3.592950,58.050103
2039-Oct-18 00:00:00.0000 TDB,2466079.50000,95.438045,-3.518133,171.981266,-16.267838,170.884570,-10.553530,-4.958485,57.728698,-3.592950,58.050078
2039-Oct-19 00:00:00.0000 TDB,2466080.50000,95.437942,-3.518138,172.014793,-16.270702,170.917911,-10.555605,-4.958468,57.728674,-3.592949,58.050053
2039-Oct-20 00:00:00.0000 TDB,2466081.50000,95.437839,-3.518144,172.048319,-16.273565,170.951252,-10.557681,-4.958451,57.728650,-3.592948,58.050029
2039-Oct-21 00:00:00.0000 TDB,2466082.50000,95.437736,-3.518150,172.081846,-16.276429,170.984593,-10.559756,-4.958435,57.728626,-3.592947,58.050004
2039-Oct-22 00:00:00.0000 TDB,2466083.50000,95.437633,-3.518156,172.115373,-16.279293,171.017934,-10.561831,-4.958418,57.728601,-3.592947,58.049979
2039-Oct-23 00:00:00.0000 TDB,2466084.50000,95.437530,-3.518162,172.148899,-16.282157,171.051275,-10.563906,-4.958401,57.728577,-3.592946,58.049954
2039-Oct-24 00:00:00.0000 TDB,2466085.50000,95.437427,-3.518168,172.182426,-16.285020,171.084616,-10.565981,-4.958384,57.728553,-3.592945,58.049929
2039-Oct-25 00:00:00.0000 TDB,2466086.50000,95.437324,-3.518174,172.215953,-16.287884,171.117957,-10.568056,-4.958367,57.728528,-3.592945,58.049904
2039-Oct-26 00:00:00.0000 TDB,2466087.50000,95.437221,-3.518180,172.249479,-16.290748,171.151299,-10.570131,-4.958350,57.728504,-3.592944,58.049879
2039-Oct-27 00:00:00.0000 TDB,2466088.50000,95.437119,-3.518186,172.283006,-16.293611,171.184639,-10.572206,-4.958333,57.728479,-3.592943,58.049854
2039-Oct-28 00:00:00.0000 TDB,2466089.50000,95.437016,-3.518192,172.316532,-16.296475,171.217980,-10.574281,-4.958316,57.728455,-3.592942,58.049829
2039-Oct-29 00:00:00.0000 TDB,2466090.50000,95.436913,-3.518198,172.350059,-16.299339,171.251321,-10.576356,-4.958299,57.728430,-3.592942,58.049804
2039-Oct-30 00:00:00.0000 TDB,2466091.50000,95.436811,-3.518203,172.383586,-16.302202,171.284662,-10.578431,-4.958281,57.728406,-3.592941,58.049779
2039-Oct-31 00:00:00.0000 TDB,2466092.50000,95.436708,-3.518209,172.417112,-16.305066,171.318003,-10.580507,-4.958264,57.728381,-3.592940,58.049754
2039-Nov-01 00:00:00.0000 TDB,2466093.50000,95.436605,-3.518215,172.450639,-16.307930,171.351344,-10.582582,-4.958247,57.728356,-3.592940,58.049729
2039-Nov-02 00:00:00.0000 TDB,2466094.50000,95.436503,-3.518221,172.484165,-16.310793,171.384685,-10.584657,-4.958229,57.728332,-3.592939,58.049703
2039-Nov-03 00:00:00.0000 TDB,2466095.50000,95.436400,-3.518227,172.517692,-16.313657,171.418026,-10.586732,-4.958212,57.728307,-3.592938,58.049678
2039-Nov-04 00:00:00.0000 TDB,2466096.50000,95.436298,-3.518233,172.551218,-16.316521,171.451367,-10.588807,-4.958194,57.728282,-3.592938,58.049652
2039-Nov-05 00:00:00.0000 TDB,2466097.50000,95.436195,-3.518239,172.584745,-16.319384,171.484708,-10.590882,-4.958176,57.728257,-3.592937,58.049627
2039-Nov-06 00:00:00.0000 TDB,2466098.50000,95.436093,-3.518245,172.618271,-16.322248,171.518049,-10.592957,-4.958158,57.728232,-3.592937,58.049601
2039-Nov-07 00:00:00.0000 TDB,2466099.50000,95.435991,-3.518251,172.651798,-16.325111,171.551389,-10.595032,-4.958140,57.728207,-3.592936,58.049575
2039-Nov-08 00:00:00.0000 TDB,2466100.50000,95.435888,-3.518256,172.685324,-16.327975,171.584730,-10.597107,-4.958122,57.728182,-3.592935,58.049550
2039-Nov-09 00:00:00.0000 TDB,2466101.50000,95.435786,-3.518262,172.718850,-16.330838,171.618071,-10.599182,-4.958104,57.728156,-3.592935,58.049524
2039-Nov-10 00:00:00.0000 TDB,2466102.50000,95.435684,-3.518268,172.752377,-16.333702,171.651412,-10.601258,-4.958086,57.728131,-3.592934,58.049498
2039-Nov-11 00:00:00.0000 TDB,2466103.50000,95.435582,-3.518274,172.785903,-16.336565,171.684753,-10.603333,-4.958067,57.728106,-3.592934,58.049472
2039-Nov-12 00:00:00.0000 TDB,2466104.50000,95.435479,-3.518280,172.819430,-16.339429,171.718093,-10.605408,-4.958048,57.728081,-3.592933,58.049446
2039-Nov-13 00:00:00.0000 TDB,2466105.50000,95.435377,-3.518286,172.852956,-16.342292,171.751434,-10.607483,-4.958029,57.728055,-3.592933,58.049420
2039-Nov-14 00:00:00.0000 TDB,2466106.50000,95.435275,-3.518292,172.886482,-16.345156,171.784775,-10.609558,-4.958010,57.728030,-3.592932,58.049394
2039-Nov-15 00:00:00.0000 TDB,2466107.50000,95.435173,-3.518298,172.920009,-16.348019,171.818116,-10.611633,-4.957991,57.728005,-3.592932,58.049368
2039-Nov-16 00:00:00.0000 TDB,2466108.50000,95.435071,-3.518303,172.953535,-16.350883,171.851456,-10.613708,-4.957971,57.727980,-3.592931,58.049342
2039-Nov-17 00:00:00.0000 TDB,2466109.50000,95.434969,-3.518309,172.987061,-16.353746,171.884797,-10.615783,-4.957952,57.727955,-3.592931,58.049316
2039-Nov-18 00:00:00.0000 TDB,2466110.50000,95.434867,-3.518315,173.020587,-16.356610,171.918138,-10.617858,-4.957932,57.727929,-3.592930,58.049290
2039-Nov-19 00:00:00.0000 TDB,2466111.50000,95.434765,-3.518321,173.054114,-16.359473,171.951478,-10.619933,-4.957912,57.727905,-3.592930,58.049265
2039-Nov-20 00:00:00.0000 TDB,2466112.50000,95.434663,-3.518327,173.087640,-16.362337,171.984819,-10.622008,-4.957891,57.727880,-3.592929,58.049239
2039-Nov-21 00:00:00.0000 TDB,2466113.50000,95.434561,-3.518333,173.121166,-16.365200,172.018160,-10.624084,-4.957871,57.727855,-3.592929,58.049213
2039-Nov-22 00:00:00.0000 TDB,2466114.50000,95.434460,-3.518339,173.154692,-16.368064,172.051500,-10.626159,-4.957851,57.727830,-3.592928,58.049188
2039-Nov-23 00:00:00.0000 TDB,2466115.50000,95.434358,-3.518344,173.188219,-16.370927,172.084841,-10.628234,-4.957830,57.727806,-3.592928,58.049162
2039-Nov-24 00:00:00.0000 TDB,2466116.50000,95.434256,-3.518350,173.221745,-16.373790,172.118181,-10.630309,-4.957809,57.727781,-3.592928,58.049137
2039-Nov-25 00:00:00.0000 TDB,2466117.50000,95.434154,-3.518356,173.255271,-16.376654,172.151522,-10.632384,-4.957789,57.727757,-3.592927,58.049112
2039-Nov-26 00:00:00.0000 TDB,2466118.50000,95.434053,-3.518362,173.288797,-16.379517,172.184863,-10.634459,-4.957768,57.727733,-3.592927,58.049087
2039-Nov-27 00:00:00.0000 TDB,2466119.50000,95.433951,-3.518368,173.322323,-16.382380,172.218203,-10.636534,-4.957747,57.727709,-3.592926,58.049062
2039-Nov-28 00:00:00.0000 TDB,2466120.50000,95.433850,-3.518374,173.355849,-16.385244,172.251544,-10.638609,-4.957726,57.727685,-3.592926,58.049037
2039-Nov-29 00:00:00.0000 TDB,2466121.50000,95.433748,-3.518380,173.389376,-16.388107,172.284884,-10.640684,-4.957705,57.727661,-3.592925,58.049013
2039-Nov-30 00:00:00.0000 TDB,2466122.50000,95.433646,-3.518385,173.422902,-16.390970,172.318225,-10.642759,-4.957683,57.727638,-3.592925,58.048988
2039-Dec-01 00:00:00.0000 TDB,2466123.50000,95.433545,-3.518391,173.456428,-16.393834,172.351565,-10.644834,-4.957662,57.727614,-3.592925,58.048963
2039-Dec-02 00:00:00.0000 TDB,2466124.50000,95.433444,-3.518397,173.489954,-16.396697,172.384906,-10.646910,-4.957641,57.727591,-3.592924,58.048939
2039-Dec-03 00:00:00.0000 TDB,2466125.50000,95.433342,-3.518403,173.523480,-16.399560,172.418246,-10.648985,-4.957619,57.727567,-3.592924,58.048915
2039-Dec-04 00:00:00.0000 TDB,2466126.50000,95.433241,-3.518409,173.557006,-16.402423,172.451587,-10.651060,-4.957598,57.727544,-3.592923,58.048891
2039-Dec-05 00:00:00.0000 TDB,2466127.50000,95.433139,-3.518415,173.590532,-16.405287,172.484927,-10.653135,-4.957576,57.727521,-3.592923,58.048867
2039-Dec-06 00:00:00.0000 TDB,2466128.50000,95.433038,-3.518420,173.624058,-16.408150,172.518267,-10.655210,-4.957555,57.727498,-3.592922,58.048843
2039-Dec-07 00:00:00.0000 TDB,2466129.50000,95.432937,-3.518426,173.657584,-16.411013,172.551608,-10.657285,-4.957533,57.727475,-3.592922,58.048819
2039-Dec-08 00:00:00.0000 TDB,2466130.50000,95.432836,-3.518432,173.691110,-16.413876,172.584948,-10.659360,-4.957512,57.727452,-3.592921,58.048795
2039-Dec-09 00:00:00.0000 TDB,2466131.50000,95.432734,-3.518438,173.724636,-16.416740,172.618289,-10.661435,-4.957490,57.727430,-3.592921,58.048771
2039-Dec-10 00:00:00.0000 TDB,2466132.50000,95.432633,-3.518444,173.758162,-16.419603,172.651629,-10.663510,-4.957468,57.727407,-3.592920,58.048748
2039-Dec-11 00:00:00.0000 TDB,2466133.50000,95.432532,-3.518449,173.791688,-16.422466,172.684969,-10.665585,-4.957447,57.727385,-3.592920,58.048724
2039-Dec-12 00:00:00.0000 TDB,2466134.50000,95.432431,-3.518455,173.825214,-16.425329,172.718310,-10.667660,-4.957425,57.727362,-3.592919,58.048701
2039-Dec-13 00:00:00.0000 TDB,2466135.50000,95.432330,-3.518461,173.858740,-16.428192,172.751650,-10.669735,-4.957403,57.727340,-3.592919,58.048678
2039-Dec-14 00:00:00.0000 TDB,2466136.50000,95.432229,-3.518467,173.892266,-16.431055,172.784990,-10.671811,-4.957381,57.727318,-3.592919,58.048654
2039-Dec-15 00:00:00.0000 TDB,2466137.50000,95.432128,-3.518473,173.925792,-16.433918,172.818331,-10.673886,-4.957359,57.727296,-3.592918,58.048631
2039-Dec-16 00:00:00.0000 TDB,2466138.50000,95.432027,-3.518478,173.959317,-16.436782,172.851671,-10.675961,-4.957337,57.727274,-3.592918,58.048608
2039-Dec-17 00:00:00.0000 TDB,2466139.50000,95.431926,-3.518484,173.992843,-16.439645,172.885011,-10.678036,-4.957315,57.727252,-3.592917,58.048585
2039-Dec-18 00:00:00.0000 TDB,2466140.50000,95.431825,-3.518490,174.026369,-16.442508,172.918352,-10.680111,-4.957293,57.727230,-3.592917,58.048563
2039-Dec-19 00:00:00.0000 TDB,2466141.50000,95.431724,-3.518496,174.059895,-16.445371,172.951692,-10.682186,-4.957271,57.727209,-3.592916,58.048540
2039-Dec-20 00:00:00.0000 TDB,2466142.50000,95.431623,-3.518502,174.093421,-16.448234,172.985032,-10.684261,-4.957249,57.727187,-3.592916,58.048517
2039-Dec-21 00:00:00.0000 TDB,2466143.50000,95.431523,-3.518507,174.126947,-16.451097,173.018372,-10.686336,-4.957227,57.727166,-3.592915,58.048495
2039-Dec-22 00:00:00.0000 TDB,2466144.50000,95.431422,-3.518513,174.160472,-16.453960,173.051713,-10.688411,-4.957205,57.727144,-3.592915,58.048472
2039-Dec-23 00:00:00.0000 TDB,2466145.50000,95.431321,-3.518519,174.193998,-16.456823,173.085053,-10.690486,-4.957183,57.727123,-3.592914,58.048450
2039-Dec-24 00:00:00.0000 TDB,2466146.50000,95.431220,-3.518525,174.227524,-16.459686,173.118393,-10.692561,-4.957161,57.727102,-3.592914,58.048428
2039-Dec-25 00:00:00.0000 TDB,2466147.50000,95.431120,-3.518531,174.261050,-16.462549,173.151733,-10.694636,-4.957139,57.727081,-3.592913,58.048406
2039-Dec-26 00:00:00.0000 TDB,2466148.50000,95.431019,-3.518536,174.294576,-16.465412,173.185073,-10.696712,-4.957116,57.727060,-3.592913,58.048384
2039-Dec-27 00:00:00.0000 TDB,2466149.50000,95.430919,-3.518542,174.328101,-16.468275,173.218413,-10.698787,-4.957094,57.727039,-3.592912,58.048362
2039-Dec-28 00:00:00.0000 TDB,2466150.50000,95.430818,-3.518548,174.361627,-16.471138,173.251754,-10.700862,-4.957072,57.727018,-3.592912,58.048340
2039-Dec-29 00:00:00.0000 TDB,2466151.50000,95.430717,-3.518554,174.395153,-16.474001,173.285094,-10.702937,-4.957050,57.726998,-3.592911,58.048318
2039-Dec-30 00:00:00.0000 TDB,2466152.50000,95.430617,-3.518560,174.428678,-16.476864,173.318434,-10.705012,-4.957028,57.726977,-3.592911,58.048297
2039-Dec-31 00:00:00.0000 TDB,2466153.50000,95.430517,-3.518565,174.462204,-16.479727,173.351774,-10.707087,-4.957005,57.726957,-3.592910,58.048275
2040-Jan-01 00:00:00.0000 TDB,2466154.50000,95.430416,-3.518571,174.495730,-16.482590,173.385114,-10.709162,-4.956983,57.726936,-3.592910,58.048254
2040-Jan-02 00:00:00.0000 TDB,2466155.50000,95.430316,-3.518577,174.529255,-16.485452,173.418454,-10.711237,-4.956961,57.726916,-3.592909,58.048233
2040-Jan-03 00:00:00.0000 TDB,2466156.50000,95.430215,-3.518583,174.562781,-16.488315,173.451794,-10.713312,-4.956939,57.726896,-3.592909,58.048211
2040-Jan-04 00:00:00.0000 TDB,2466157.50000,95.430115,-3.518588,174.596307,-16.491178,173.485134,-10.715387,-4.956917,57.726876,-3.592908,58.048190
2040-Jan-05 00:00:00.0000 TDB,2466158.50000,95.430015,-3.518594,174.629832,-16.494041,173.518474,-10.717462,-4.956894,57.726856,-3.592908,58.048169
2040-Jan-06 00:00:00.0000 TDB,2466159.50000,95.429915,-3.518600,174.663358,-16.496904,173.551814,-10.719537,-4.956872,57.726836,-3.592907,58.048149
2040-Jan-07 00:00:00.0000 TDB,2466160.50000,95.429814,-3.518606,174.696884,-16.499767,173.585154,-10.721612,-4.956850,57.726817,-3.592907,58.048128
2040-Jan-08 00:00:00.0000 TDB,2466161.50000,95.429714,-3.518611,174.730409,-16.502630,173.618494,-10.723688,-4.956828,57.726797,-3.592906,58.048107
2040-Jan-09 00:00:00.0000 TDB,2466162.50000,95.429614,-3.518617,174.763935,-16.505492,173.651835,-10.725763,-4.956806,57.726778,-3.592905,58.048086
2040-Jan-10 00:00:00.0000 TDB,2466163.50000,95.429514,-3.518623,174.797460,-16.508355,173.685175,-10.727838,-4.956784,57.726758,-3.592905,58.048066
2040-Jan-11 00:00:00.0000 TDB,2466164.50000,95.429414,-3.518629,174.830986,-16.511218,173.718514,-10.729913,-4.956761,57.726739,-3.592904,58.048046
2040-Jan-12 00:00:00.0000 TDB,2466165.50000,95.429314,-3.518634,174.864511,-16.514081,173.751854,-10.731988,-4.956739,57.726720,-3.592904,58.048025
2040-Jan-13 00:00:00.0000 TDB,2466166.50000,95.429214,-3.518640,174.898037,-16.516943,173.785194,-10.734063,-4.956717,57.726701,-3.592903,58.048005
2040-Jan-14 00:00:00.0000 TDB,2466167.50000,95.429114,-3.518646,174.931562,-16.519806,173.818534,-10.736138,-4.956695,57.726681,-3.592903,58.047985
2040-Jan-15 00:00:00.0000 TDB,2466168.50000,95.429014,-3.518652,174.965088,-16.522669,173.851874,-10.738213,-4.956673,57.726663,-3.592902,58.047965
2040-Jan-16 00:00:00.0000 TDB,2466169.50000,95.428914,-3.518657,174.998613,-16.525532,173.885214,-10.740288,-4.956651,57.726644,-3.592902,58.047945
2040-Jan-17 00:00:00.0000 TDB,2466170.50000,95.428814,-3.518663,175.032139,-16.528394,173.918554,-10.742363,-4.956629,57.726625,-3.592901,58.047925
2040-Jan-18 00:00:00.0000 TDB,2466171.50000,95.428715,-3.518669,175.065664,-16.531257,173.951894,-10.744438,-4.956608,57.726606,-3.592900,58.047905
2040-Jan-19 00:00:00.0000 TDB,2466172.50000,95.428615,-3.518675,175.099190,-16.534120,173.985234,-10.746513,-4.956586,57.726588,-3.592900,58.047886
2040-Jan-20 00:00:00.0000 TDB,2466173.50000,95.428515,-3.518680,175.132715,-16.536982,174.018574,-10.748588,-4.956564,57.726569,-3.592899,58.047866
2040-Jan-21 00:00:00.0000 TDB,2466174.50000,95.428415,-3.518686,175.166241,-16.539845,174.051914,-10.750664,-4.956542,57.726550,-3.592899,58.047847
2040-Jan-22 00:00:00.0000 TDB,2466175.50000,95.428316,-3.518692,175.199766,-16.542708,174.085254,-10.752739,-4.956521,57.726532,-3.592898,58.047827
2040-Jan-23 00:00:00.0000 TDB,2466176.50000,95.428216,-3.518697,175.233292,-16.545570,174.118593,-10.754814,-4.956499,57.726514,-3.592898,58.047808
2040-Jan-24 00:00:00.0000 TDB,2466177.50000,95.428116,-3.518703,175.266817,-16.548433,174.151933,-10.756889,-4.956477,57.726495,-3.592897,58.047788
2040-Jan-25 00:00:00.0000 TDB,2466178.50000,95.428017,-3.518709,175.300342,-16.551295,174.185273,-10.758964,-4.956456,57.726477,-3.592896,58.047769
2040-Jan-26 00:00:00.0000 TDB,2466179.50000,95.427917,-3.518715,175.333868,-16.554158,174.218613,-10.761039,-4.956434,57.726459,-3.592896,58.047750
2040-Jan-27 00:00:00.0000 TDB,2466180.50000,95.427818,-3.518720,175.367393,-16.557021,174.251953,-10.763114,-4.956413,57.726441,-3.592895,58.047731
2040-Jan-28 00:00:00.0000 TDB,2466181.50000,95.427718,-3.518726,175.400919,-16.559883,174.285293,-10.765189,-4.956392,57.726423,-3.592895,58.047711
2040-Jan-29 00:00:00.0000 TDB,2466182.50000,95.427619,-3.518732,175.434444,-16.562746,174.318632,-10.767264,-4.956370,57.726404,-3.592894,58.047692
2040-Jan-30 00:00:00.0000 TDB,2466183.50000,95.427520,-3.518738,175.467969,-16.565608,174.351972,-10.769339,-4.956349,57.726386,-3.592893,58.047673
2040-Jan-31 00:00:00.0000 TDB,2466184.50000,95.427420,-3.518743,175.501495,-16.568471,174.385312,-10.771414,-4.956328,57.726368,-3.592893,58.047654
2040-Feb-01 00:00:00.0000 TDB,2466185.50000,95.427321,-3.518749,175.535020,-16.571333,174.418652,-10.773489,-4.956306,57.726350,-3.592892,58.047635
2040-Feb-02 00:00:00.0000 TDB,2466186.50000,95.427222,-3.518755,175.568545,-16.574196,174.451991,-10.775564,-4.956285,57.726332,-3.592892,58.047616
2040-Feb-03 00:00:00.0000 TDB,2466187.50000,95.427122,-3.518760,175.602071,-16.577058,174.485331,-10.777639,-4.956264,57.726314,-3.592891,58.047597
2040-Feb-04 00:00:00.0000 TDB,2466188.50000,95.427023,-3.518766,175.635596,-16.579921,174.518671,-10.779715,-4.956243,57.726296,-3.592891,58.047577
2040-Feb-05 00:00:00.0000 TDB,2466189.50000,95.426924,-3.518772,175.669121,-16.582783,174.552011,-10.781790,-4.956221,57.726278,-3.592890,58.047558
2040-Feb-06 00:00:00.0000 TDB,2466190.50000,95.426825,-3.518777,175.702646,-16.585646,174.585350,-10.783865,-4.956200,57.726259,-3.592889,58.047539
2040-Feb-07 00:00:00.0000 TDB,2466191.50000,95.426726,-3.518783,175.736172,-16.588508,174.618690,-10.785940,-4.956179,57.726241,-3.592889,58.047520
2040-Feb-08 00:00:00.0000 TDB,2466192.50000,95.426626,-3.518789,175.769697,-16.591371,174.652030,-10.788015,-4.956157,57.726223,-3.592888,58.047501
2040-Feb-09 00:00:00.0000 TDB,2466193.50000,95.426527,-3.518795,175.803222,-16.594233,174.685369,-10.790090,-4.956136,57.726205,-3.592888,58.047482
2040-Feb-10 00:00:00.0000 TDB,2466194.50000,95.426428,-3.518800,175.836747,-16.597095,174.718709,-10.792165,-4.956114,57.726187,-3.592887,58.047463
2040-Feb-11 00:00:00.0000 TDB,2466195.50000,95.426329,-3.518806,175.870273,-16.599958,174.752049,-10.794240,-4.956093,57.726170,-3.592887,58.047444
2040-Feb-12 00:00:00.0000 TDB,2466196.50000,95.426230,-3.518812,175.903798,-16.602820,174.785388,-10.796315,-4.956071,57.726152,-3.592886,58.047425
2040-Feb-13 00:00:00.0000 TDB,2466197.50000,95.426131,-3.518817,175.937323,-16.605682,174.818728,-10.798390,-4.956050,57.726134,-3.592886,58.047407
2040-Feb-14 00:00:00.0000 TDB,2466198.50000,95.426033,-3.518823,175.970848,-16.608545,174.852068,-10.800465,-4.956028,57.726117,-3.592885,58.047388
2040-Feb-15 00:00:00.0000 TDB,2466199.50000,95.425934,-3.518829,176.004373,-16.611407,174.885407,-10.802540,-4.956006,57.726099,-3.592885,58.047369
2040-Feb-16 00:00:00.0000 TDB,2466200.50000,95.425835,-3.518834,176.037898,-16.614269,174.918747,-10.804615,-4.955985,57.726082,-3.592884,58.047351
2040-Feb-17 00:00:00.0000 TDB,2466201.50000,95.425736,-3.518840,176.071424,-16.617132,174.952086,-10.806690,-4.955963,57.726064,-3.592884,58.047333
2040-Feb-18 00:00:00.0000 TDB,2466202.50000,95.425637,-3.518846,176.104949,-16.619994,174.985426,-10.808765,-4.955941,57.726047,-3.592883,58.047314
2040-Feb-19 00:00:00.0000 TDB,2466203.50000,95.425539,-3.518851,176.138474,-16.622856,175.018766,-10.810841,-4.955919,57.726030,-3.592883,58.047296
2040-Feb-20 00:00:00.0000 TDB,2466204.50000,95.425440,-3.518857,176.171999,-16.625719,175.052105,-10.812916,-4.955898,57.726013,-3.592882,58.047278
2040-Feb-21 00:00:00.0000 TDB,2466205.50000,95.425341,-3.518863,176.205524,-16.628581,175.085445,-10.814991,-4.955876,57.725997,-3.592882,58.047261
2040-Feb-22 00:00:00.0000 TDB,2466206.50000,95.425243,-3.518868,176.239049,-16.631443,175.118784,-10.817066,-4.955854,57.725980,-3.592881,58.047243
2040-Feb-23 00:00:00.0000 TDB,2466207.50000,95.425144,-3.518874,176.272574,-16.634305,175.152124,-10.819141,-4.955833,57.725964,-3.592881,58.047225
2040-Feb-24 00:00:00.0000 TDB,2466208.50000,95.425046,-3.518880,176.306099,-16.637168,175.185463,-10.821216,-4.955811,57.725947,-3.592880,58.047208
2040-Feb-25 00:00:00.0000 TDB,2466209.50000,95.424947,-3.518885,176.339624,-16.640030,175.218803,-10.823291,-4.955790,57.725931,-3.592879,58.047191
2040-Feb-26 00:00:00.0000 TDB,2466210.50000,95.424849,-3.518891,176.373149,-16.642892,175.252142,-10.825366,-4.955768,57.725915,-3.592879,58.047173
2040-Feb-27 00:00:00.0000 TDB,2466211.50000,95.424750,-3.518897,176.406674,-16.645754,175.285482,-10.827441,-4.955747,57.725898,-3.592878,58.047156
