date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2029-Jul-02 00:00:00.0000 TDB,2462319.50000,96.968861,-3.361089,46.761811,-5.663847,46.336504,-2.741572,-33.825816,52.924668,-3.607230,56.751818
2029-Jul-03 00:00:00.0000 TDB,2462320.50000,96.988088,-3.361297,46.794448,-5.683358,46.366929,-2.743655,-33.738210,52.437169,-3.607424,56.267238
2029-Jul-04 00:00:00.0000 TDB,2462321.50000,97.007265,-3.361526,46.826805,-5.702816,46.397074,-2.745738,-33.642459,51.950711,-3.607617,55.782650
2029-Jul-05 00:00:00.0000 TDB,2462322.50000,97.026387,-3.361774,46.858882,-5.722217,46.426938,-2.747822,-33.538494,51.465450,-3.607801,55.298190
2029-Jul-06 00:00:00.0000 TDB,2462323.50000,97.045450,-3.362042,46.890680,-5.741555,46.456522,-2.749906,-33.426258,50.981551,-3.607966,54.814001
2029-Jul-07 00:00:00.0000 TDB,2462324.50000,97.064447,-3.362330,46.922198,-5.760826,46.485826,-2.751990,-33.305694,50.499186,-3.608105,54.330238
2029-Jul-08 00:00:00.0000 TDB,2462325.50000,97.083374,-3.362638,46.953436,-5.780024,46.514853,-2.754074,-33.176749,50.018541,-3.608210,53.847066
2029-Jul-09 00:00:00.0000 TDB,2462326.50000,97.102223,-3.362965,46.984396,-5.799146,46.543603,-2.756157,-33.039377,49.539818,-3.608271,53.364669
2029-Jul-10 00:00:00.0000 TDB,2462327.50000,97.120991,-3.363312,47.015078,-5.818186,46.572077,-2.758241,-32.893538,49.063243,-3.608283,52.883255
2029-Jul-11 00:00:00.0000 TDB,2462328.50000,97.139671,-3.363679,47.045482,-5.837140,46.600276,-2.760325,-32.739215,48.589062,-3.608239,52.403056
2029-Jul-12 00:00:00.0000 TDB,2462329.50000,97.158257,-3.364064,47.075609,-5.856002,46.628203,-2.762409,-32.576415,48.117547,-3.608135,51.924329
2029-Jul-13 00:00:00.0000 TDB,2462330.50000,97.176744,-3.364469,47.105460,-5.874767,46.655857,-2.764493,-32.405188,47.648983,-3.607972,51.447354
2029-Jul-14 00:00:00.0000 TDB,2462331.50000,97.195127,-3.364893,47.135036,-5.893431,46.683242,-2.766577,-32.225631,47.183657,-3.607751,50.972418
2029-Jul-15 00:00:00.0000 TDB,2462332.50000,97.213399,-3.365335,47.164338,-5.911989,46.710360,-2.768660,-32.037889,46.721843,-3.607483,50.499800
2029-Jul-16 00:00:00.0000 TDB,2462333.50000,97.231556,-3.365796,47.193368,-5.930437,46.737211,-2.770744,-31.842154,46.263786,-3.607180,50.029757
2029-Jul-17 00:00:00.0000 TDB,2462334.50000,97.249592,-3.366276,47.222128,-5.948769,46.763800,-2.772827,-31.638651,45.809684,-3.606856,49.562507
2029-Jul-18 00:00:00.0000 TDB,2462335.50000,97.267502,-3.366774,47.250618,-5.966981,46.790127,-2.774910,-31.427625,45.359684,-3.606531,49.098219
2029-Jul-19 00:00:00.0000 TDB,2462336.50000,97.285281,-3.367291,47.278842,-5.985069,46.816195,-2.776993,-31.209322,44.913880,-3.606222,48.637008
2029-Jul-20 00:00:00.0000 TDB,2462337.50000,97.302924,-3.367825,47.306800,-6.003029,46.842007,-2.779076,-30.983977,44.472310,-3.605946,48.178935
2029-Jul-21 00:00:00.0000 TDB,2462338.50000,97.320426,-3.368378,47.334494,-6.020857,46.867566,-2.781158,-30.751795,44.034968,-3.605717,47.724014
2029-Jul-22 00:00:00.0000 TDB,2462339.50000,97.337784,-3.368948,47.361926,-6.038549,46.892873,-2.783241,-30.512944,43.601812,-3.605546,47.272217
2029-Jul-23 00:00:00.0000 TDB,2462340.50000,97.354992,-3.369536,47.389098,-6.056101,46.917931,-2.785323,-30.267543,43.172778,-3.605440,46.823492
2029-Jul-24 00:00:00.0000 TDB,2462341.50000,97.372046,-3.370142,47.416012,-6.073510,46.942742,-2.787405,-30.015659,42.747797,-3.605401,46.377771
2029-Jul-25 00:00:00.0000 TDB,2462342.50000,97.388942,-3.370765,47.442670,-6.090771,46.967310,-2.789488,-29.757312,42.326812,-3.605425,45.934994
2029-Jul-26 00:00:00.0000 TDB,2462343.50000,97.405676,-3.371406,47.469072,-6.107881,46.991635,-2.791570,-29.492482,41.909791,-3.605506,45.495121
2029-Jul-27 00:00:00.0000 TDB,2462344.50000,97.422243,-3.372064,47.495221,-6.124837,47.015720,-2.793652,-29.221121,41.496738,-3.605633,45.058143
2029-Jul-28 00:00:00.0000 TDB,2462345.50000,97.438639,-3.372739,47.521119,-6.141633,47.039568,-2.795735,-28.943171,41.087695,-3.605795,44.624088
2029-Jul-29 00:00:00.0000 TDB,2462346.50000,97.454859,-3.373432,47.546767,-6.158267,47.063181,-2.797817,-28.658573,40.682738,-3.605980,44.193018
2029-Jul-30 00:00:00.0000 TDB,2462347.50000,97.470900,-3.374141,47.572167,-6.174735,47.086562,-2.799900,-28.367277,40.281973,-3.606178,43.765023
2029-Jul-31 00:00:00.0000 TDB,2462348.50000,97.486756,-3.374868,47.597321,-6.191033,47.109712,-2.801983,-28.069247,39.885523,-3.606377,43.340216
2029-Aug-01 00:00:00.0000 TDB,2462349.50000,97.502423,-3.375611,47.622230,-6.207157,47.132634,-2.804066,-27.764459,39.493528,-3.606569,42.918725
2029-Aug-02 00:00:00.0000 TDB,2462350.50000,97.517897,-3.376370,47.646897,-6.223102,47.155331,-2.806149,-27.452903,39.106133,-3.606745,42.500689
2029-Aug-03 00:00:00.0000 TDB,2462351.50000,97.533173,-3.377146,47.671323,-6.238866,47.177806,-2.808232,-27.134575,38.723493,-3.606897,42.086254
2029-Aug-04 00:00:00.0000 TDB,2462352.50000,97.548246,-3.377939,47.695511,-6.254444,47.200062,-2.810315,-26.809478,38.345767,-3.607017,41.675575
2029-Aug-05 00:00:00.0000 TDB,2462353.50000,97.563112,-3.378747,47.719463,-6.269832,47.222100,-2.812398,-26.477616,37.973129,-3.607099,41.268816
2029-Aug-06 00:00:00.0000 TDB,2462354.50000,97.577766,-3.379571,47.743181,-6.285027,47.243925,-2.814482,-26.139000,37.605766,-3.607135,40.866162
2029-Aug-07 00:00:00.0000 TDB,2462355.50000,97.592204,-3.380410,47.766668,-6.300024,47.265540,-2.816565,-25.793649,37.243887,-3.607118,40.467815
2029-Aug-08 00:00:00.0000 TDB,2462356.50000,97.606421,-3.381265,47.789926,-6.314820,47.286947,-2.818648,-25.441603,36.887724,-3.607044,40.074010
2029-Aug-09 00:00:00.0000 TDB,2462357.50000,97.620413,-3.382135,47.812958,-6.329410,47.308150,-2.820731,-25.082932,36.537535,-3.606910,39.685004
2029-Aug-10 00:00:00.0000 TDB,2462358.50000,97.634175,-3.383020,47.835767,-6.343792,47.329152,-2.822814,-24.717752,36.193592,-3.606717,39.301082
2029-Aug-11 00:00:00.0000 TDB,2462359.50000,97.647701,-3.383920,47.858356,-6.357961,47.349958,-2.824897,-24.346236,35.856167,-3.606471,38.922530
2029-Aug-12 00:00:00.0000 TDB,2462360.50000,97.660989,-3.384833,47.880728,-6.371913,47.370571,-2.826980,-23.968615,35.525506,-3.606186,38.549624
2029-Aug-13 00:00:00.0000 TDB,2462361.50000,97.674034,-3.385761,47.902886,-6.385646,47.390995,-2.829063,-23.585171,35.201810,-3.605876,38.182597
2029-Aug-14 00:00:00.0000 TDB,2462362.50000,97.686832,-3.386703,47.924833,-6.399155,47.411234,-2.831145,-23.196214,34.885213,-3.605561,37.821624
2029-Aug-15 00:00:00.0000 TDB,2462363.50000,97.699379,-3.387658,47.946575,-6.412438,47.431292,-2.833228,-22.802056,34.575782,-3.605261,37.466813
2029-Aug-16 00:00:00.0000 TDB,2462364.50000,97.711671,-3.388627,47.968112,-6.425493,47.451174,-2.835310,-22.402991,34.273520,-3.604993,37.118206
2029-Aug-17 00:00:00.0000 TDB,2462365.50000,97.723705,-3.389608,47.989451,-6.438315,47.470883,-2.837392,-21.999274,33.978380,-3.604771,36.775793
2029-Aug-18 00:00:00.0000 TDB,2462366.50000,97.735477,-3.390603,48.010593,-6.450903,47.490423,-2.839474,-21.591111,33.690288,-3.604606,36.439528
2029-Aug-19 00:00:00.0000 TDB,2462367.50000,97.746986,-3.391610,48.031543,-6.463254,47.509799,-2.841555,-21.178665,33.409152,-3.604503,36.109345
2029-Aug-20 00:00:00.0000 TDB,2462368.50000,97.758226,-3.392629,48.052304,-6.475366,47.529015,-2.843637,-20.762048,33.134881,-3.604464,35.785171
2029-Aug-21 00:00:00.0000 TDB,2462369.50000,97.769197,-3.393661,48.072880,-6.487236,47.548075,-2.845719,-20.341336,32.867397,-3.604487,35.466938
2029-Aug-22 00:00:00.0000 TDB,2462370.50000,97.779894,-3.394705,48.093273,-6.498861,47.566982,-2.847801,-19.916569,32.606638,-3.604564,35.154593
2029-Aug-23 00:00:00.0000 TDB,2462371.50000,97.790314,-3.395760,48.113488,-6.510240,47.585740,-2.849883,-19.487763,32.352569,-3.604689,34.848106
2029-Aug-24 00:00:00.0000 TDB,2462372.50000,97.800455,-3.396828,48.133527,-6.521371,47.604353,-2.851965,-19.054915,32.105186,-3.604850,34.547472
2029-Aug-25 00:00:00.0000 TDB,2462373.50000,97.810314,-3.397906,48.153395,-6.532250,47.622826,-2.854047,-18.618019,31.864513,-3.605037,34.252718
2029-Aug-26 00:00:00.0000 TDB,2462374.50000,97.819888,-3.398996,48.173093,-6.542875,47.641161,-2.856129,-18.177067,31.630603,-3.605240,33.963897
2029-Aug-27 00:00:00.0000 TDB,2462375.50000,97.829174,-3.400096,48.192627,-6.553245,47.659363,-2.858211,-17.732060,31.403533,-3.605446,33.681087
2029-Aug-28 00:00:00.0000 TDB,2462376.50000,97.838169,-3.401208,48.212000,-6.563357,47.677437,-2.860293,-17.283012,31.183399,-3.605647,33.404387
2029-Aug-29 00:00:00.0000 TDB,2462377.50000,97.846870,-3.402329,48.231214,-6.573208,47.695385,-2.862376,-16.829946,30.970307,-3.605833,33.133910
2029-Aug-30 00:00:00.0000 TDB,2462378.50000,97.855274,-3.403461,48.250274,-6.582796,47.713212,-2.864458,-16.372899,30.764376,-3.605997,32.869779
2029-Aug-31 00:00:00.0000 TDB,2462379.50000,97.863378,-3.404603,48.269183,-6.592120,47.730922,-2.866541,-15.911918,30.565727,-3.606131,32.612127
2029-Sep-01 00:00:00.0000 TDB,2462380.50000,97.871179,-3.405754,48.287945,-6.601175,47.748520,-2.868624,-15.447055,30.374491,-3.606230,32.361091
2029-Sep-02 00:00:00.0000 TDB,2462381.50000,97.878675,-3.406915,48.306564,-6.609962,47.766009,-2.870707,-14.978368,30.190806,-3.606285,32.116822
2029-Sep-03 00:00:00.0000 TDB,2462382.50000,97.885862,-3.408084,48.325044,-6.618476,47.783394,-2.872789,-14.505920,30.014824,-3.606293,31.879482
2029-Sep-04 00:00:00.0000 TDB,2462383.50000,97.892737,-3.409262,48.343390,-6.626717,47.800680,-2.874872,-14.029786,29.846717,-3.606247,31.649256
2029-Sep-05 00:00:00.0000 TDB,2462384.50000,97.899298,-3.410448,48.361604,-6.634681,47.817872,-2.876955,-13.550058,29.686677,-3.606145,31.426352
2029-Sep-06 00:00:00.0000 TDB,2462385.50000,97.905543,-3.411643,48.379691,-6.642368,47.834973,-2.879038,-13.066860,29.534921,-3.605985,31.211005
2029-Sep-07 00:00:00.0000 TDB,2462386.50000,97.911467,-3.412845,48.397657,-6.649774,47.851989,-2.881120,-12.580363,29.391678,-3.605770,31.003474
2029-Sep-08 00:00:00.0000 TDB,2462387.50000,97.917070,-3.414054,48.415505,-6.656899,47.868925,-2.883203,-12.090802,29.257178,-3.605511,30.804022
2029-Sep-09 00:00:00.0000 TDB,2462388.50000,97.922347,-3.415270,48.433240,-6.663740,47.885786,-2.885285,-11.598474,29.131615,-3.605220,30.612893
2029-Sep-10 00:00:00.0000 TDB,2462389.50000,97.927298,-3.416492,48.450868,-6.670296,47.902576,-2.887367,-11.103731,29.015128,-3.604919,30.430276
2029-Sep-11 00:00:00.0000 TDB,2462390.50000,97.931920,-3.417721,48.468392,-6.676565,47.919303,-2.889449,-10.606951,28.907768,-3.604627,30.256285
2029-Sep-12 00:00:00.0000 TDB,2462391.50000,97.936211,-3.418956,48.485818,-6.682547,47.935969,-2.891531,-10.108499,28.809505,-3.604366,30.090948
2029-Sep-13 00:00:00.0000 TDB,2462392.50000,97.940170,-3.420196,48.503151,-6.688241,47.952582,-2.893612,-9.608698,28.720237,-3.604152,29.934217
2029-Sep-14 00:00:00.0000 TDB,2462393.50000,97.943796,-3.421441,48.520397,-6.693646,47.969146,-2.895694,-9.107809,28.639819,-3.603997,29.785993
2029-Sep-15 00:00:00.0000 TDB,2462394.50000,97.947087,-3.422691,48.537559,-6.698761,47.985666,-2.897775,-8.606030,28.568092,-3.603906,29.646154
2029-Sep-16 00:00:00.0000 TDB,2462395.50000,97.950043,-3.423946,48.554642,-6.703587,48.002146,-2.899857,-8.103502,28.504900,-3.603879,29.514575
2029-Sep-17 00:00:00.0000 TDB,2462396.50000,97.952663,-3.425205,48.571652,-6.708122,48.018593,-2.901938,-7.600327,28.450109,-3.603914,29.391145
2029-Sep-18 00:00:00.0000 TDB,2462397.50000,97.954945,-3.426469,48.588594,-6.712366,48.035011,-2.904020,-7.096572,28.403610,-3.604002,29.275772
2029-Sep-19 00:00:00.0000 TDB,2462398.50000,97.956889,-3.427736,48.605470,-6.716319,48.051404,-2.906101,-6.592289,28.365318,-3.604137,29.168388
2029-Sep-20 00:00:00.0000 TDB,2462399.50000,97.958494,-3.429006,48.622287,-6.719980,48.067777,-2.908183,-6.087513,28.335175,-3.604308,29.068949
2029-Sep-21 00:00:00.0000 TDB,2462400.50000,97.959760,-3.430279,48.639049,-6.723350,48.084135,-2.910265,-5.582276,28.313146,-3.604506,28.977433
2029-Sep-22 00:00:00.0000 TDB,2462401.50000,97.960685,-3.431556,48.655761,-6.726428,48.100483,-2.912346,-5.076607,28.299222,-3.604719,28.893842
2029-Sep-23 00:00:00.0000 TDB,2462402.50000,97.961270,-3.432835,48.672426,-6.729214,48.116825,-2.914428,-4.570537,28.293411,-3.604937,28.818197
2029-Sep-24 00:00:00.0000 TDB,2462403.50000,97.961513,-3.434116,48.689050,-6.731708,48.133166,-2.916510,-4.064103,28.295743,-3.605151,28.750540
2029-Sep-25 00:00:00.0000 TDB,2462404.50000,97.961414,-3.435399,48.705637,-6.733909,48.149511,-2.918593,-3.557354,28.306261,-3.605351,28.690931
2029-Sep-26 00:00:00.0000 TDB,2462405.50000,97.960972,-3.436683,48.722192,-6.735817,48.165864,-2.920675,-3.050346,28.325023,-3.605529,28.639441
2029-Sep-27 00:00:00.0000 TDB,2462406.50000,97.960186,-3.437969,48.738720,-6.737432,48.182231,-2.922757,-2.543148,28.352093,-3.605678,28.596153
2029-Sep-28 00:00:00.0000 TDB,2462407.50000,97.959057,-3.439255,48.755225,-6.738754,48.198615,-2.924840,-2.035838,28.387545,-3.605792,28.561158
2029-Sep-29 00:00:00.0000 TDB,2462408.50000,97.957583,-3.440542,48.771713,-6.739784,48.215023,-2.926922,-1.528503,28.431455,-3.605865,28.534555
2029-Sep-30 00:00:00.0000 TDB,2462409.50000,97.955764,-3.441829,48.788187,-6.740520,48.231458,-2.929005,-1.021237,28.483912,-3.605891,28.516451
2029-Oct-01 00:00:00.0000 TDB,2462410.50000,97.953599,-3.443116,48.804654,-6.740963,48.247926,-2.931088,-0.514145,28.545012,-3.605868,28.506965
2029-Oct-02 00:00:00.0000 TDB,2462411.50000,97.951089,-3.444402,48.821117,-6.741114,48.264432,-2.933170,-0.007339,28.614865,-3.605792,28.506232
2029-Oct-03 00:00:00.0000 TDB,2462412.50000,97.948234,-3.445686,48.837583,-6.740972,48.280981,-2.935253,0.499046,28.693601,-3.605661,28.514406
2029-Oct-04 00:00:00.0000 TDB,2462413.50000,97.945032,-3.446970,48.854056,-6.740537,48.297577,-2.937335,1.004848,28.781366,-3.605478,28.531665
2029-Oct-05 00:00:00.0000 TDB,2462414.50000,97.941484,-3.448251,48.870541,-6.739811,48.314228,-2.939417,1.509859,28.878317,-3.605248,28.558201
2029-Oct-06 00:00:00.0000 TDB,2462415.50000,97.937590,-3.449531,48.887045,-6.738794,48.330936,-2.941499,2.013811,28.984605,-3.604982,28.594211
2029-Oct-07 00:00:00.0000 TDB,2462416.50000,97.933351,-3.450807,48.903572,-6.737485,48.347709,-2.943581,2.516372,29.100348,-3.604696,28.639869
2029-Oct-08 00:00:00.0000 TDB,2462417.50000,97.928766,-3.452080,48.920129,-6.735887,48.364552,-2.945663,3.017158,29.225599,-3.604412,28.695287
2029-Oct-09 00:00:00.0000 TDB,2462418.50000,97.923837,-3.453350,48.936720,-6.734001,48.381470,-2.947745,3.515760,29.360317,-3.604152,28.760495
2029-Oct-10 00:00:00.0000 TDB,2462419.50000,97.918565,-3.454616,48.953352,-6.731827,48.398468,-2.949826,4.011792,29.504365,-3.603937,28.835418
2029-Oct-11 00:00:00.0000 TDB,2462420.50000,97.912950,-3.455878,48.970030,-6.729367,48.415552,-2.951908,4.504926,29.657531,-3.603783,28.919903
2029-Oct-12 00:00:00.0000 TDB,2462421.50000,97.906996,-3.457135,48.986759,-6.726624,48.432727,-2.953989,4.994915,29.819563,-3.603698,29.013740
2029-Oct-13 00:00:00.0000 TDB,2462422.50000,97.900702,-3.458387,49.003545,-6.723598,48.449998,-2.956070,5.481592,29.990203,-3.603683,29.116710
2029-Oct-14 00:00:00.0000 TDB,2462423.50000,97.894072,-3.459634,49.020393,-6.720293,48.467370,-2.958152,5.964852,30.169223,-3.603733,29.228605
2029-Oct-15 00:00:00.0000 TDB,2462424.50000,97.887107,-3.460876,49.037309,-6.716709,48.484848,-2.960233,6.444630,30.356425,-3.603839,29.349249
2029-Oct-16 00:00:00.0000 TDB,2462425.50000,97.879809,-3.462111,49.054296,-6.712849,48.502436,-2.962314,6.920883,30.551653,-3.603993,29.478497
2029-Oct-17 00:00:00.0000 TDB,2462426.50000,97.872181,-3.463341,49.071361,-6.708715,48.520139,-2.964396,7.393577,30.754779,-3.604183,29.616236
2029-Oct-18 00:00:00.0000 TDB,2462427.50000,97.864223,-3.464564,49.088507,-6.704310,48.537962,-2.966478,7.862679,30.965703,-3.604399,29.762377
2029-Oct-19 00:00:00.0000 TDB,2462428.50000,97.855938,-3.465780,49.105741,-6.699634,48.555909,-2.968559,8.328156,31.184345,-3.604631,29.916852
2029-Oct-20 00:00:00.0000 TDB,2462429.50000,97.847329,-3.466989,49.123066,-6.694690,48.573985,-2.970641,8.789970,31.410642,-3.604868,30.079611
2029-Oct-21 00:00:00.0000 TDB,2462430.50000,97.838398,-3.468190,49.140487,-6.689481,48.592193,-2.972723,9.248080,31.644547,-3.605100,30.250617
2029-Oct-22 00:00:00.0000 TDB,2462431.50000,97.829145,-3.469384,49.158010,-6.684009,48.610539,-2.974806,9.702440,31.886024,-3.605319,30.429847
2029-Oct-23 00:00:00.0000 TDB,2462432.50000,97.819575,-3.470569,49.175638,-6.678275,48.629026,-2.976888,10.152997,32.135052,-3.605516,30.617294
2029-Oct-24 00:00:00.0000 TDB,2462433.50000,97.809689,-3.471746,49.193377,-6.672282,48.647659,-2.978970,10.599693,32.391619,-3.605684,30.812960
2029-Oct-25 00:00:00.0000 TDB,2462434.50000,97.799490,-3.472914,49.211232,-6.666032,48.666443,-2.981053,11.042457,32.655727,-3.605816,31.016859
2029-Oct-26 00:00:00.0000 TDB,2462435.50000,97.788979,-3.474073,49.229206,-6.659527,48.685381,-2.983135,11.481211,32.927382,-3.605907,31.229015
2029-Oct-27 00:00:00.0000 TDB,2462436.50000,97.778160,-3.475222,49.247306,-6.652771,48.704479,-2.985218,11.915864,33.206600,-3.605951,31.449461
2029-Oct-28 00:00:00.0000 TDB,2462437.50000,97.767034,-3.476361,49.265535,-6.645764,48.723740,-2.987301,12.346317,33.493404,-3.605946,31.678236
2029-Oct-29 00:00:00.0000 TDB,2462438.50000,97.755605,-3.477489,49.283899,-6.638510,48.743168,-2.989383,12.772456,33.787825,-3.605890,31.915391
2029-Oct-30 00:00:00.0000 TDB,2462439.50000,97.743874,-3.478607,49.302402,-6.631012,48.762769,-2.991466,13.194156,34.089900,-3.605782,32.160987
2029-Oct-31 00:00:00.0000 TDB,2462440.50000,97.731846,-3.479714,49.321050,-6.623271,48.782547,-2.993548,13.611268,34.399681,-3.605624,32.415096
2029-Nov-01 00:00:00.0000 TDB,2462441.50000,97.719522,-3.480810,49.339846,-6.615290,48.802506,-2.995630,14.023620,34.717226,-3.605421,32.677804
2029-Nov-02 00:00:00.0000 TDB,2462442.50000,97.706905,-3.481893,49.358797,-6.607073,48.822650,-2.997713,14.430995,35.042598,-3.605179,32.949205
2029-Nov-03 00:00:00.0000 TDB,2462443.50000,97.694000,-3.482964,49.377907,-6.598622,48.842985,-2.999795,14.833130,35.375845,-3.604912,33.229388
2029-Nov-04 00:00:00.0000 TDB,2462444.50000,97.680808,-3.484023,49.397182,-6.589940,48.863514,-3.001877,15.229706,35.716985,-3.604637,33.518415
2029-Nov-05 00:00:00.0000 TDB,2462445.50000,97.667334,-3.485068,49.416626,-6.581031,48.884243,-3.003959,15.620360,36.065968,-3.604377,33.816288
2029-Nov-06 00:00:00.0000 TDB,2462446.50000,97.653582,-3.486101,49.436245,-6.571899,48.905175,-3.006040,16.004711,36.422658,-3.604153,34.122927
2029-Nov-07 00:00:00.0000 TDB,2462447.50000,97.639555,-3.487119,49.456043,-6.562546,48.926316,-3.008122,16.382401,36.786820,-3.603985,34.438148
2029-Nov-08 00:00:00.0000 TDB,2462448.50000,97.625258,-3.488124,49.476026,-6.552977,48.947669,-3.010203,16.753140,37.158143,-3.603888,34.761685
2029-Nov-09 00:00:00.0000 TDB,2462449.50000,97.610696,-3.489115,49.496198,-6.543196,48.969239,-3.012285,17.116728,37.536279,-3.603867,35.093216
2029-Nov-10 00:00:00.0000 TDB,2462450.50000,97.595872,-3.490091,49.516563,-6.533207,48.991028,-3.014366,17.473056,37.920880,-3.603919,35.432414
2029-Nov-11 00:00:00.0000 TDB,2462451.50000,97.580793,-3.491052,49.537127,-6.523014,49.013042,-3.016447,17.822084,38.311639,-3.604035,35.778975
2029-Nov-12 00:00:00.0000 TDB,2462452.50000,97.565463,-3.491998,49.557893,-6.512622,49.035283,-3.018529,18.163812,38.708295,-3.604204,36.132641
2029-Nov-13 00:00:00.0000 TDB,2462453.50000,97.549886,-3.492930,49.578865,-6.502034,49.057755,-3.020611,18.498257,39.110635,-3.604413,36.493195
2029-Nov-14 00:00:00.0000 TDB,2462454.50000,97.534067,-3.493845,49.600047,-6.491256,49.080461,-3.022692,18.825437,39.518486,-3.604649,36.860459
2029-Nov-15 00:00:00.0000 TDB,2462455.50000,97.518012,-3.494745,49.621444,-6.480291,49.103404,-3.024774,19.145364,39.931701,-3.604901,37.234284
2029-Nov-16 00:00:00.0000 TDB,2462456.50000,97.501725,-3.495629,49.643058,-6.469143,49.126587,-3.026856,19.458041,40.350152,-3.605159,37.614538
2029-Nov-17 00:00:00.0000 TDB,2462457.50000,97.485211,-3.496497,49.664893,-6.457816,49.150013,-3.028939,19.763464,40.773723,-3.605412,38.001104
2029-Nov-18 00:00:00.0000 TDB,2462458.50000,97.468475,-3.497349,49.686954,-6.446315,49.173685,-3.031021,20.061624,41.202311,-3.605652,38.393875
2029-Nov-19 00:00:00.0000 TDB,2462459.50000,97.451521,-3.498183,49.709243,-6.434644,49.197607,-3.033104,20.352509,41.635819,-3.605871,38.792755
2029-Nov-20 00:00:00.0000 TDB,2462460.50000,97.434356,-3.499001,49.731764,-6.422808,49.221780,-3.035186,20.636102,42.074165,-3.606060,39.197656
2029-Nov-21 00:00:00.0000 TDB,2462461.50000,97.416983,-3.499802,49.754521,-6.410809,49.246207,-3.037269,20.912383,42.517273,-3.606213,39.608505
2029-Nov-22 00:00:00.0000 TDB,2462462.50000,97.399407,-3.500585,49.777517,-6.398653,49.270892,-3.039352,21.181323,42.965084,-3.606323,40.025237
2029-Nov-23 00:00:00.0000 TDB,2462463.50000,97.381634,-3.501350,49.800756,-6.386344,49.295837,-3.041435,21.442885,43.417545,-3.606387,40.447803
2029-Nov-24 00:00:00.0000 TDB,2462464.50000,97.363669,-3.502097,49.824240,-6.373886,49.321044,-3.043517,21.697019,43.874617,-3.606401,40.876163
2029-Nov-25 00:00:00.0000 TDB,2462465.50000,97.345516,-3.502826,49.847973,-6.361283,49.346517,-3.045600,21.943662,44.336268,-3.606362,41.310288
2029-Nov-26 00:00:00.0000 TDB,2462466.50000,97.327181,-3.503537,49.871958,-6.348540,49.372258,-3.047683,22.182733,44.802472,-3.606272,41.750156
2029-Nov-27 00:00:00.0000 TDB,2462467.50000,97.308670,-3.504229,49.896199,-6.335662,49.398269,-3.049766,22.414130,45.273209,-3.606132,42.195752
2029-Nov-28 00:00:00.0000 TDB,2462468.50000,97.289986,-3.504902,49.920699,-6.322651,49.424554,-3.051848,22.637730,45.748458,-3.605947,42.647067
2029-Nov-29 00:00:00.0000 TDB,2462469.50000,97.271136,-3.505555,49.945462,-6.309514,49.451114,-3.053931,22.853384,46.228199,-3.605724,43.104092
2029-Nov-30 00:00:00.0000 TDB,2462470.50000,97.252125,-3.506189,49.970490,-6.296255,49.477953,-3.056013,23.060907,46.712402,-3.605475,43.566814
2029-Dec-01 00:00:00.0000 TDB,2462471.50000,97.232958,-3.506804,49.995787,-6.282878,49.505072,-3.058096,23.260079,47.201018,-3.605214,44.035203
2029-Dec-02 00:00:00.0000 TDB,2462472.50000,97.213642,-3.507398,50.021356,-6.269389,49.532475,-3.060178,23.450643,47.693959,-3.604957,44.509198
2029-Dec-03 00:00:00.0000 TDB,2462473.50000,97.194182,-3.507973,50.047200,-6.255792,49.560164,-3.062260,23.632311,48.191080,-3.604726,44.988683
2029-Dec-04 00:00:00.0000 TDB,2462474.50000,97.174585,-3.508527,50.073323,-6.242093,49.588141,-3.064342,23.804793,48.692159,-3.604541,45.473464
2029-Dec-05 00:00:00.0000 TDB,2462475.50000,97.154857,-3.509061,50.099727,-6.228297,49.616409,-3.066423,23.967825,49.196892,-3.604419,45.963265
2029-Dec-06 00:00:00.0000 TDB,2462476.50000,97.135003,-3.509574,50.126416,-6.214410,49.644969,-3.068505,24.121206,49.704909,-3.604371,46.457733
2029-Dec-07 00:00:00.0000 TDB,2462477.50000,97.115032,-3.510067,50.153391,-6.200437,49.673824,-3.070587,24.264826,50.215803,-3.604401,46.956467
2029-Dec-08 00:00:00.0000 TDB,2462478.50000,97.094950,-3.510539,50.180656,-6.186384,49.702974,-3.072669,24.398663,50.729178,-3.604504,47.459064
2029-Dec-09 00:00:00.0000 TDB,2462479.50000,97.074763,-3.510990,50.208212,-6.172256,49.732421,-3.074750,24.522767,51.244674,-3.604669,47.965149
2029-Dec-10 00:00:00.0000 TDB,2462480.50000,97.054478,-3.511420,50.236061,-6.158059,49.762167,-3.076832,24.637232,51.761988,-3.604882,48.474397
2029-Dec-11 00:00:00.0000 TDB,2462481.50000,97.034102,-3.511829,50.264205,-6.143799,49.792211,-3.078914,24.742166,52.280875,-3.605128,48.986537
2029-Dec-12 00:00:00.0000 TDB,2462482.50000,97.013641,-3.512217,50.292646,-6.129482,49.822556,-3.080997,24.837676,52.801130,-3.605393,49.501341
2029-Dec-13 00:00:00.0000 TDB,2462483.50000,96.993102,-3.512584,50.321384,-6.115111,49.853202,-3.083079,24.923854,53.322583,-3.605666,50.018614
2029-Dec-14 00:00:00.0000 TDB,2462484.50000,96.972492,-3.512930,50.350422,-6.100694,49.884149,-3.085161,25.000783,53.845080,-3.605934,50.538182
